"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
"Bin.6.30",0.00099439,0.23653,0.024926,-0.15957,-0.20126,-0.099607,-0.063438,-0.060822,-0.0017796,-0.00058442,0.027258,0.043354,-0.0041185,0.028285,0.0026586,0.040834,-0.076713,0.0050466,-0.046679,0.07077,-0.016102,0.0089878,0.067991,0.015184,0.031815,0.016178,0.024788,0.061151,-0.051864,-0.00022791,-0.056358,-0.024233,0.00014289,-0.027838,-0.028079,-0.0038681,-0.021837,-0.0056353,0.069932,0.010714,0.063445,0.017127,0.00073129,-0.0121,-0.093898,0.055253,0.017567,-0.019883,0.0055181,-0.012823
"Bin.4.38",0.026909,0.019696,-0.0013004,0.019907,-0.053825,0.0578,0.060211,-0.019645,0.022222,0.010831,0.06275,0.056588,0.069687,0.012337,0.0072819,-0.10515,0.016422,0.0094516,-0.033358,0.07799,-0.092592,-0.010167,-0.000177,-0.091145,-0.1543,0.066614,0.13305,0.13363,0.097447,-0.1201,0.034897,0.14032,0.045194,0.041387,-0.16087,0.07336,-0.05507,-0.044779,-0.18638,0.0948,-0.036109,-0.045882,0.064439,-0.069882,-0.083425,-0.022875,-0.028786,-0.10457,0.064711,-0.0046993
"Bin.4.34",0.021299,-0.0093129,-0.06049,-0.056538,-0.034489,0.10613,-0.011175,0.019293,-0.034783,9.7378e-05,0.019467,0.064835,0.062951,-0.074471,-0.034488,0.0069324,0.033295,-0.0013485,-0.068599,0.058371,0.055044,-0.013167,-0.08783,-0.028473,-0.16112,0.068091,0.066819,0.030902,0.069637,-0.03798,0.0021106,0.23661,-0.1022,0.014692,0.0067503,-0.038281,-0.082008,0.12181,-0.14605,0.028678,0.010286,-0.14214,-0.013864,0.0046338,-0.0176,0.083557,0.018681,0.013011,0.044465,-0.022252
"Bin.4.30",0.0098822,-0.0069778,-0.067068,-0.080951,0.0039677,0.044073,-0.012235,0.059364,-0.021886,-0.037671,0.041234,0.074567,0.068388,-0.046857,-0.059117,0.081866,0.016537,-0.055465,0.018283,-0.052051,0.030915,0.017475,-0.075024,-0.0076649,-0.032492,0.091767,0.073093,0.063909,-0.10286,-0.028323,0.0624,0.05697,-0.042232,0.01907,0.0089544,0.011334,-0.055765,-0.00036731,-0.01273,-0.031067,0.038997,-0.016121,0.0846,0.017985,-0.011633,0.0051259,-0.038475,-0.077575,-0.015909,-0.038729
"Bin.4.26",-0.002134,-0.016495,-0.061468,-0.054625,-0.0058708,0.052725,0.00053963,0.0024529,-0.037711,-0.046291,-0.002385,0.058773,0.050952,-0.051561,-0.023745,0.025238,-0.0011996,-0.034199,-0.036657,-0.033792,0.025223,0.014456,0.0062738,-0.01495,-0.038952,0.094248,0.093067,0.088288,-0.12974,-0.03766,0.049417,0.039851,-0.025521,0.0012053,0.037071,0.034946,-0.097346,0.019876,-0.00095433,-0.11125,-0.028463,-0.0027023,0.16714,-0.031922,-0.029824,0.018995,-0.028913,-0.054949,-0.030956,0.050361
"Bin.4.22",0.015597,-0.0089398,-0.051024,-0.043726,-0.038425,0.089116,-0.0034585,-0.0084065,-0.053353,-0.018114,-0.056481,-0.0095436,0.045463,0.011549,-0.019642,0.0029474,-0.016332,-0.016799,-0.090131,0.018812,0.076664,-0.042567,-0.020554,-0.014179,-0.038099,0.094807,0.099651,0.033396,-0.099942,-0.053955,-0.0089429,0.087102,-0.03832,0.044017,0.022414,-0.0015075,-0.0030076,0.033985,0.030427,-0.0071918,-0.020596,0.097122,0.047725,0.019503,0.020486,-0.049418,-0.032404,0.021045,0.03602,0.030845
"Bin.4.18",0.011098,0.0029896,-0.033934,-0.023829,0.0070623,0.015881,0.034384,-0.005098,-0.088286,-0.074905,0.0034991,0.016486,0.026227,-0.036693,-0.094423,-0.021394,-0.010909,-0.021649,-0.0465,0.042124,0.041091,-0.058901,-0.003915,-0.015351,0.0019398,0.073601,0.033389,0.025802,-0.037481,-0.062789,0.0083488,0.098647,-0.049376,0.084438,0.10236,-0.080935,0.0021871,-0.014213,-0.01652,0.023321,0.023795,0.036096,0.02815,0.0019855,0.026284,0.059847,-0.012921,-0.0040464,0.042873,-0.019669
"Bin.4.14",0.012333,-0.0035211,-0.051783,-0.060062,-0.010321,0.020644,0.046538,0.010381,-0.020593,-0.083099,0.015015,0.063575,0.037194,-0.094609,-0.04417,0.029088,5.4404e-05,-0.0085744,0.0015814,-0.021611,0.0547,-0.011815,0.027846,-0.021502,-0.037568,0.031423,0.021448,0.041654,-0.0058963,-0.061647,-0.0076829,-0.011188,-0.083089,0.049012,0.056856,0.0065781,-0.021942,-0.056094,0.053931,-0.065033,0.027229,-0.0036912,0.013645,-0.036569,0.013559,0.055861,0.03077,-0.061906,0.0051482,-0.052547
"Bin.4.10",0.024675,5.9103e-05,-0.064862,-0.085763,-0.0098607,0.023366,0.014461,0.05963,0.014544,-0.042274,0.035584,0.079028,0.065135,-0.06122,-0.055474,0.078279,0.040516,-0.03051,0.049374,-0.048712,0.059391,0.021151,-0.082175,0.0046133,-0.068515,0.025848,0.018623,0.010634,0.0007053,-0.031627,0.038283,-0.018498,0.0036514,-0.0082361,0.045814,0.00096143,-0.075245,-0.039976,0.11492,-0.015593,0.038189,0.046643,0.065917,-0.039918,-0.030964,-0.045581,-0.063117,-0.0077801,-0.063562,-0.031877
"Bin.4.06",0.019047,0.032983,0.016302,-0.024461,-0.0071667,-0.002471,0.053274,0.027201,0.049636,0.0051702,0.0409,-0.02467,0.093608,0.042092,0.030641,0.03595,0.035789,-0.096624,0.0064473,-0.0053774,0.12434,-0.02304,0.017691,-0.080756,0.013286,0.033505,0.0039031,-0.014794,-0.0063642,-0.07026,0.025137,0.026267,-0.081706,0.041684,0.0056554,0.021159,0.016577,0.053679,-0.026034,0.12216,-0.076291,0.021483,0.016117,0.077148,-0.036403,0.039804,0.051976,-0.064068,0.04488,-0.067149
"Bin.4.02",0.026663,0.020462,-0.033605,-0.047163,-0.019671,0.004302,0.011199,0.050985,0.041157,3.9902e-06,0.029589,0.011115,0.069818,0.027333,-0.060927,0.017683,0.024784,-0.039964,-0.034135,-0.019116,-0.021747,-0.01774,0.0040642,0.022301,0.03482,-0.043765,-0.077159,-0.013978,0.051972,-0.025335,0.076619,-0.086953,0.039174,-0.029494,-0.029775,0.051524,0.046425,0.0048361,0.073063,-0.0046227,-0.02448,0.14706,0.072382,-0.10593,-0.022122,0.0039428,0.054812,0.053801,0.023816,-0.024197
"Bin.4.04",0.021105,0.032557,0.0086932,-0.028084,-0.010388,-0.0022826,0.04939,0.029862,0.050939,0.0038739,0.039407,-0.021323,0.092384,0.041966,0.01829,0.033041,0.03505,-0.089199,-0.00016244,-0.0087746,0.10333,-0.02063,0.019468,-0.068732,0.020392,0.018981,-0.011452,-0.012295,0.0057105,-0.067923,0.02966,0.00315,-0.061549,0.030265,-0.0009936,0.027738,0.028749,0.049186,-0.0041617,0.10193,-0.076851,0.042627,0.027741,0.050348,-0.039633,0.03041,0.049261,-0.052078,0.04338,-0.079618
"Bin.3.98",0.020704,0.043261,0.061127,0.027802,-0.0074666,0.064395,-0.03494,0.03928,0.0013005,0.026709,0.10333,-0.025705,0.073618,-0.0090806,-0.060786,0.026407,-0.022286,0.058571,0.022474,-0.050154,0.040217,-0.031268,0.03303,-0.064105,0.02088,-0.032595,-0.033471,0.043866,-0.0041833,0.0076311,0.03153,0.0016523,-0.04197,-0.078527,0.019198,-0.010069,-0.059912,-0.045146,-0.0086054,-0.017418,0.055277,-0.0035866,0.06625,0.062073,0.041773,0.040784,0.072352,0.02762,0.0082719,0.0073453
"Bin.3.94",0.024223,0.018281,-0.0037175,0.015202,-0.026862,0.028264,0.04338,0.0049376,-0.027281,-0.023857,0.0063153,0.029813,-0.093894,0.01187,-0.060253,-0.074954,-0.031493,0.019333,0.016676,-0.0048938,-0.018882,-0.00661,0.063096,0.043334,0.033577,0.080547,0.095133,-0.068935,-0.026201,-0.014018,0.05112,-0.085644,0.080176,0.014353,0.017322,0.050366,-0.17372,-0.084418,0.025638,0.084318,-0.020009,-0.066392,0.0021599,0.12216,0.025309,0.10511,0.049531,0.010285,0.17759,0.097919
"Bin.3.90",0.02206,-0.011535,-0.042412,-0.012281,-0.035138,0.056255,0.011319,0.0029355,-0.044781,-0.080321,-0.032244,-0.012519,-0.027679,-0.085293,-0.043326,-0.032164,-0.020243,0.060648,-0.015679,0.021058,-0.018799,-0.010094,0.069829,-0.0084155,-0.029229,0.068749,0.057587,-0.027521,-0.053408,0.00027666,0.018292,-0.089365,-0.010894,-0.002749,0.053102,0.076007,-0.0062312,-0.059555,-0.024286,0.042527,-0.018129,0.082846,0.0174,0.027249,-0.0048609,0.024241,-0.0028999,0.11033,0.028151,0.025262
"Bin.3.86",0.024133,-0.010873,-0.034637,-0.029345,-0.040476,0.047229,0.039176,-0.0026887,-0.032378,-0.06087,-0.033876,-0.016042,0.0064046,-0.093677,-0.041669,-0.018963,-0.044231,0.028628,-0.040833,0.021662,0.0076157,-0.02002,0.029542,0.020191,-0.050763,0.044141,0.024868,-0.023377,-0.025814,-0.027896,0.022317,-0.065519,-0.011691,-0.015771,0.0076682,0.074311,-0.035489,-0.050527,-0.0038967,0.042874,-0.034347,0.083718,-0.012427,-0.0065289,0.10456,0.062488,0.020309,0.070171,-0.046708,0.0080421
"Bin.3.82",0.024748,0.0015058,-0.019211,-0.029011,-0.048222,0.088708,0.039779,0.0096793,-0.029372,-0.061659,-0.036829,-0.027552,0.018,-0.090838,-0.024469,0.0019807,-0.041176,0.027709,-0.029078,0.021796,0.052592,-0.019486,0.021462,-0.0055527,-0.028666,0.038561,-0.006811,-0.035946,-0.026133,-0.057178,0.031235,-0.044362,-0.018789,-0.0017148,0.004481,0.018177,0.034764,-0.06936,0.064618,0.073483,-0.065038,0.15586,-0.028935,-0.064495,0.060654,0.001195,-0.051818,0.02588,-0.026074,0.0036243
"Bin.3.78",0.021242,0.0033791,-0.029381,-0.026259,-0.032357,0.019019,0.058768,0.025661,-0.035919,-0.074074,-0.017233,-0.025974,0.058955,-0.059227,-0.044672,-0.02904,0.014292,0.035596,-0.0062424,0.066159,0.020359,0.00042826,0.080864,0.07544,-0.036023,0.023918,-0.014799,-0.012172,-0.043628,-0.026259,0.044336,-0.051826,-0.091791,-0.025619,0.082357,0.0064396,-0.0093441,-0.091815,-0.046464,0.038174,-0.010579,0.056508,0.024122,0.060436,0.071945,-0.029253,0.091409,-0.04627,-0.041047,-0.019807
"Bin.3.74",0.01227,-0.019082,-0.047788,-0.028009,-0.019423,0.012251,0.058171,-0.031265,-0.040252,-0.079858,-0.039629,0.021832,0.016977,-0.11867,-0.073435,-0.02708,-0.030674,0.050749,0.041815,-0.0040112,0.024789,-0.01249,0.10559,0.054608,-0.037197,-0.065802,0.0067147,-0.02226,-0.016869,-0.0056666,0.026584,-0.0037899,-0.089324,-0.10362,0.030652,0.039317,-0.070858,-0.13784,0.020741,0.053775,-0.061397,0.0012928,-0.047144,-0.05549,0.0061605,-0.08573,0.1064,0.023604,-0.0081892,0.018733
"Bin.3.70",0.018281,-0.0096899,-0.036195,-0.0325,-0.025512,0.060987,0.029594,-0.050183,-0.068472,-0.094411,-0.027983,-0.0028298,-0.0062873,-0.085915,-0.069608,-0.013037,-0.0057122,-0.0044321,-0.0045804,0.0063689,0.037589,-0.003084,0.066348,0.0056381,-0.0099118,-0.018467,-0.030467,-0.061096,0.058429,-0.06536,0.03081,-0.04436,-0.10475,0.017738,0.064248,0.062859,0.074673,-0.056894,0.0642,0.018956,-0.017777,0.06231,0.02785,-0.091854,0.052268,0.022749,0.0073437,0.1221,0.11036,-0.023122
"Bin.3.66",0.016659,0.014378,-0.019552,-0.024734,-0.01997,0.025883,0.030393,-0.012626,-0.061224,-0.048389,-0.018597,0.0044959,0.023652,0.022823,-0.062732,-0.0098348,0.032964,-0.04245,-0.0023418,0.033795,0.078773,-0.035768,0.039843,-0.016298,0.024238,0.0047985,0.031188,-0.12934,0.013092,-0.0036158,0.027773,-0.041771,-0.18037,0.095318,0.017873,0.036506,0.018835,-0.030745,-0.004177,-0.04435,0.038069,0.0050274,0.0070702,0.029196,0.038966,0.053337,-0.042003,0.13297,-0.028123,-0.013009
"Bin.3.62",0.014636,0.010937,-0.019821,-0.03081,-0.040412,0.059059,-0.0042625,0.0031681,-0.073835,-0.053522,-0.028168,-0.0064702,-0.024336,0.0093571,-0.059901,-0.0055969,0.0094989,0.011827,0.027095,0.014443,0.012042,-0.025236,0.059168,-0.0062538,0.015916,0.044541,0.040835,-0.099835,-0.015799,-0.00052417,0.047887,-0.10032,-0.23163,0.10005,0.0075594,0.1112,0.049053,0.05609,0.0016811,-0.028012,-0.023377,-0.0092267,0.06481,0.015974,0.052497,-0.0014596,-0.1143,0.16529,-0.012102,-0.00099032
"Bin.3.58",0.023848,0.015288,0.0046774,-0.0070017,-0.056927,0.03574,0.054489,0.034903,0.00044979,0.00017927,0.022942,0.02342,0.0088821,0.00057321,-0.0007085,-0.014806,-0.060213,0.071611,0.014858,-0.0028919,0.0059319,-0.043152,0.06347,0.0714,-0.13303,0.062253,-0.077654,-0.043607,-0.0061178,-0.026715,0.075493,0.0013867,0.03115,0.093704,-0.032008,0.21829,-0.015301,0.11995,-0.025225,0.13235,-0.010268,-0.13505,0.079641,0.074236,0.054321,-0.067706,0.062646,-0.069826,-0.079623,-0.035638
"Bin.3.54",0.014791,-0.017057,-0.031445,-0.020964,-0.050803,0.072089,0.032421,-0.030627,-0.079044,-0.084064,-0.024733,-0.0010965,-0.030445,-0.11113,-0.042041,-0.017283,-0.0027706,0.095319,0.020036,-0.026156,0.036704,-0.040077,0.077341,0.036965,-0.041577,-0.027995,-0.039584,-0.040593,-0.032897,-0.071345,-0.0013667,0.010993,-0.071425,0.054459,-0.055007,0.10914,-0.071961,0.1411,0.013246,-0.042443,-0.0047363,-0.047021,0.087668,-0.0092943,-0.0017096,0.10114,-0.033438,-0.040962,0.0065099,0.006025
"Bin.3.50",0.021576,-0.031197,-0.031616,-0.012267,-0.033014,0.055243,0.026849,-0.026804,-0.090981,-0.10467,-0.013105,0.024037,-0.037439,-0.14585,-0.050651,-0.027613,-0.019505,0.084311,0.0075281,-0.022878,-0.021688,-0.047914,0.068936,0.079221,-0.0154,-0.044364,-0.020544,0.024243,-0.037793,-0.01395,-0.022355,-0.027003,0.056811,-0.11035,-0.077394,0.044355,-0.12398,0.02633,-0.028122,-0.013692,-0.024586,0.0045551,0.0088356,0.019646,0.076446,0.084731,-0.030865,-0.035979,-0.01101,0.0005769
"Bin.3.46",0.024293,-0.023618,-0.028869,-0.0039255,-0.025288,0.018199,0.055311,-0.026258,-0.1012,-0.11564,-0.0043747,0.057787,0.0082009,-0.15582,-0.0503,-0.0026371,-0.045331,0.076702,0.0037603,-0.026139,-0.038919,-0.033808,0.061145,0.085993,0.0090861,-0.0071735,-0.03843,0.04624,-0.00080498,-0.006909,-0.037682,-0.040991,0.09378,0.047395,-0.025611,0.0045582,-0.046656,-0.025559,-0.066577,-0.033639,-0.071042,0.047341,-0.11176,0.093904,0.016219,0.053842,0.075014,0.017208,-0.083851,0.048163
"Bin.3.42",0.023072,-0.023069,-0.031302,0.018528,-0.0095722,-0.032414,0.091043,-0.030453,-0.088529,-0.12695,0.037826,0.058505,0.027912,-0.13179,-0.039024,-0.031162,-0.057464,0.0887,0.03004,0.0044782,-0.065955,-0.028571,0.076676,0.071863,0.099332,-0.052369,-0.040387,0.023137,0.0064819,0.079682,-0.032523,-0.0016899,0.13376,0.040193,-0.080561,0.039595,-0.0051983,0.061971,-0.14164,-0.1094,-0.17649,-0.097968,-0.0021452,0.11566,-0.015318,0.033964,-0.11457,0.13014,-0.08156,0.070103
"Bin.3.38",0.023157,-0.012472,-0.050629,-0.017855,-0.039102,0.032156,0.038516,0.0015993,-0.058134,-0.096389,0.038882,0.0044106,-0.013047,-0.078175,-0.049761,0.037359,-0.022991,0.017722,-0.025895,-0.025803,-0.041478,-0.00096002,0.043439,0.080131,0.002245,-0.057785,-0.056177,0.02456,0.0089047,-0.083223,0.0030787,0.031353,0.019132,-0.0058887,-0.077485,-0.090906,-0.082826,0.059052,-0.030161,-0.023034,-0.065463,-0.092625,0.026049,-0.089356,-0.15864,0.073941,-0.023769,-0.070778,0.17254,-0.037993
"Bin.3.34",0.022871,0.023474,-0.0074383,-0.0093524,-0.027191,-0.0089662,0.045976,0.033466,-0.0079683,0.0093551,0.072603,0.025172,-0.00086053,-0.041595,-0.05005,0.045516,0.01038,0.058095,0.040041,-0.046107,0.099481,-0.020624,0.058964,0.030278,0.026635,-0.076202,-0.02733,-0.064468,0.046349,-0.10619,0.022753,0.017836,-0.032125,-0.043833,-0.016384,0.0074963,-0.10577,-0.089559,-0.11026,0.023157,-0.0097694,-0.09321,-0.061466,0.11584,-0.1805,-0.024776,-0.061868,0.010708,0.036992,0.016149
"Bin.3.30",0.0051902,0.013654,-0.0052173,-0.019752,-0.02602,-0.0039687,0.05374,0.015302,0.015853,0.030976,0.051527,-0.020675,0.058497,-0.071644,-0.015882,0.047605,0.0093355,0.12475,0.077526,-0.019966,0.15537,-0.03431,-0.0074223,0.077476,-0.086068,-0.039853,0.027164,-0.060068,0.054191,-0.094723,0.070914,-0.012714,-0.025148,-0.10945,-0.00032053,0.074354,-0.0060672,-0.026745,-0.099085,-0.091304,-0.032242,-0.19205,-0.03877,0.019465,-0.17052,-0.044754,0.058734,-0.048343,-0.074566,0.017319
"Bin.3.26",0.0055923,0.0015661,0.0088924,0.016179,0.010934,-0.021242,0.08002,-0.038853,-0.067101,-0.049247,0.023902,-0.033801,0.066918,-0.073595,-0.045031,-0.0098857,-0.18315,-0.010618,0.083004,-0.017773,0.02717,-0.070122,0.11287,0.024838,0.13492,-0.10861,-0.047991,0.0042897,-0.0018996,0.032022,0.1705,-0.052024,0.063157,0.22946,0.04661,-0.014298,0.016565,0.020031,-0.046122,-0.017146,0.12123,-0.26747,-0.064461,0.12495,-0.075448,-0.038359,-0.14768,-0.074489,-0.092428,-0.010025
"Bin.3.22",0.026609,-0.022851,-0.030834,0.015677,-0.0092833,-0.0052843,0.084873,-0.096563,-0.050094,-0.04429,0.0087363,0.024772,0.052157,-2.0335e-05,-0.050717,0.039089,0.0090029,0.087636,-0.027374,-0.11858,-0.017312,-0.031828,0.11189,-0.076171,0.07031,-0.073807,-0.020236,-0.040704,0.0090555,0.07533,0.050436,0.15633,0.038101,0.17129,-0.044883,0.020565,0.070315,0.19692,-0.039169,0.13629,-0.015759,-0.16,0.02689,-0.20444,0.0066818,-0.17195,0.14409,0.12568,0.043711,0.015704
"Bin.3.18",0.030553,0.016073,0.004281,0.01342,-0.029972,-0.014525,0.099209,-0.035519,-0.0045523,-0.033029,0.031184,0.021189,0.064123,-0.014483,0.0021521,0.080307,0.033167,0.015611,-0.02033,-0.036117,0.030774,-0.044097,0.053308,-0.092235,0.0080856,-0.013213,-0.040803,0.0099709,0.0074534,0.0079997,0.026738,0.04653,0.01493,0.088944,-0.079784,0.039774,0.04978,0.081983,-0.054976,0.060163,0.038295,-0.031588,0.027125,-0.13303,-0.0014598,-0.058963,0.091748,-0.087735,-0.017448,-0.035227
"Bin.3.14",0.023894,0.02194,0.022155,0.006541,-0.021892,-0.038465,0.096182,0.0084064,0.030938,0.033995,0.05201,0.023452,0.045526,0.0019312,0.014754,-0.0012923,-0.013624,-0.00014323,0.011644,0.005411,0.088913,-0.068569,0.037804,-0.046962,-0.034934,0.01176,-0.0003747,-0.0048031,0.033949,-0.024369,0.044001,-0.015083,0.054378,0.014305,-0.035581,0.00074664,-0.066335,0.02575,0.064863,-0.015081,0.029831,0.019082,0.0032961,-0.037105,-0.058358,-0.03615,-0.13582,-0.084861,-0.046598,-0.074879
"Bin.3.10",0.012135,-0.0067242,-0.025249,-0.050798,-0.038938,-0.018028,0.074092,-0.057997,0.01519,0.014572,0.030144,-0.032821,-0.0025389,0.033484,-0.0036524,0.04981,0.033493,0.099472,0.066021,0.019889,0.14583,-0.0090146,-0.031513,0.036199,-0.076879,-0.090135,0.089713,-0.064272,0.090723,-0.097637,0.1061,-0.055681,-0.088867,-0.1985,-0.10308,0.072175,0.03216,0.11765,0.10895,-0.19055,0.16927,-0.088961,-0.057504,-0.07518,-0.046565,0.065084,-0.066351,0.0012291,-0.0139,-0.078304
"Bin.3.06",0.014163,0.031993,0.023231,-0.024673,0.0028369,-0.025888,0.050766,0.033273,0.078745,0.028873,0.041885,-0.013235,0.091003,0.062331,0.036726,0.030214,0.030381,-0.12268,0.0023418,-0.0093946,0.13448,-0.025323,-0.003757,-0.049447,0.0039992,0.03541,-0.00015079,-0.01183,-0.031079,-0.053996,0.035803,0.044855,-0.067724,0.023547,0.0080589,0.021473,-0.0068589,0.0057867,-0.015195,0.1164,-0.080552,-0.020996,-0.019487,0.090093,-0.011405,0.048556,0.092778,-0.015007,-0.10064,-0.05121
"Bin.3.02",0.019194,0.03105,-0.003357,0.016732,-0.023294,0.012599,0.03208,-0.037411,0.0224,-0.033014,0.033931,-0.055055,0.035086,0.14431,0.0057456,-0.049268,0.12403,0.020615,0.020114,0.068473,-0.14597,0.03037,0.10141,-0.14008,0.20373,0.040745,0.062622,-0.007602,0.058397,0.01568,0.10021,-0.041278,0.047739,-0.070064,0.18052,0.22067,0.11854,0.018182,0.031477,-0.037905,-0.016964,-0.0068491,-0.081468,-0.077601,-0.086903,0.051918,-0.0078777,-0.13817,0.092735,0.00093061
"Bin.3.04",0.015534,0.035407,0.020058,-0.016467,-0.0036951,-0.022713,0.053475,0.020952,0.072539,0.021539,0.041249,-0.020665,0.085478,0.08193,0.032037,0.016818,0.047561,-0.10643,0.0045692,0.004534,0.093335,-0.014171,0.0097305,-0.068577,0.044297,0.040249,0.017226,-0.0070741,-0.019534,-0.045379,0.050313,0.014565,-0.043507,0.0052316,0.040721,0.056138,0.028449,0.007208,-0.0033221,0.084538,-0.08021,-0.035234,-0.024653,0.082648,-0.034454,0.056797,0.082928,-0.070142,-0.067856,-0.057076
"Bin.2.98",0.022295,-0.033215,-0.029247,-0.00073625,-0.031798,-0.040906,-0.014689,-0.046395,0.09105,0.057141,-0.028357,-0.029005,0.0024923,0.071747,0.039643,-0.076413,-0.076074,-0.035829,0.0078291,-0.068365,-0.07188,0.031082,0.086312,-0.049908,0.071139,-0.06003,-0.041793,-0.02392,0.030829,-0.0034402,0.061439,0.013698,0.021544,-0.11548,-0.081425,0.035829,0.14284,-0.080347,0.075542,-0.063078,-0.14258,-0.015199,0.05613,-0.13349,0.04533,0.011232,-0.06462,0.060184,-0.032513,0.018999
"Bin.2.94",0.027121,-0.01771,-0.0055284,0.014205,-0.036477,0.01273,0.032185,-0.0071751,0.043425,0.039183,-0.00013009,-0.038266,0.024365,0.022036,0.10749,0.032179,-0.093261,-0.034371,0.003426,-0.012192,0.04562,0.017673,0.0037728,-0.020883,-0.065025,-0.088572,-0.05773,0.057741,-0.089231,0.098613,0.16487,0.073385,-0.014078,-0.042628,0.039218,0.043465,0.085371,-0.075424,-0.09093,-0.096516,0.071124,-0.079854,0.077459,-0.029345,-0.050693,0.1043,0.037526,-0.081076,-0.059969,0.043448
"Bin.2.90",0.025253,0.015492,-0.011716,0.026989,-0.0077877,-0.0014501,0.052511,-0.040698,0.011272,-0.022942,-0.030087,0.040164,0.0052282,0.032524,0.12662,0.049297,0.10291,-0.024374,0.0068079,-0.0015464,0.080863,-0.051553,-0.025832,-0.077741,0.045587,0.029321,0.071246,-0.045664,-0.099959,0.086326,0.0068747,0.15193,-0.018534,-0.10175,-0.026319,0.007666,-0.17969,0.03655,-0.04244,-3.5445e-05,0.01496,0.062082,0.037976,0.011927,0.0099363,0.035622,0.045473,0.094164,-0.018253,0.077178
"Bin.2.86",0.021794,-0.017671,-0.014642,0.0083081,-0.021479,0.022569,0.050841,-0.060225,-0.003894,-0.01555,-0.057694,-0.00016082,0.0072088,-0.038371,0.11441,0.020036,0.050724,-0.010393,-0.018582,-0.018648,0.053522,-0.027837,-0.046252,-0.16154,0.041256,-0.021631,0.071398,0.10862,-0.028701,0.041851,-0.024169,0.10845,-0.1421,-0.0055389,0.026179,0.14997,-0.040506,-0.041885,0.045039,-0.20756,-0.005272,-0.040923,-0.20242,0.15443,0.16179,-0.048003,-0.069772,-0.12805,0.10869,-0.05458
"Bin.2.82",0.024364,0.00067118,-0.0079318,0.014987,-0.052164,-0.00065269,0.040009,-0.024798,0.0019887,0.023242,-0.020688,-0.013418,-0.022247,-0.039169,0.032761,0.05122,-0.043183,-0.088084,-0.011113,-0.035501,0.06389,-0.028136,-0.0020354,0.056127,0.013832,-0.020323,0.08327,0.021883,-0.03706,0.0086205,-0.025834,0.13253,-0.11984,0.079328,-0.057678,0.059687,0.074383,-0.041741,-0.044601,-0.090512,0.0062728,-0.064636,0.063291,-0.013194,0.059217,0.048788,-0.10495,0.058214,0.048966,-0.0073138
"Bin.2.78",0.020858,-0.0051458,-0.011825,0.0054435,-0.043574,-0.033519,0.005305,-0.018066,0.037301,0.028924,-0.030573,-0.0062165,-0.011864,-0.03337,0.020028,0.014898,-0.087943,-0.095922,0.010138,-0.029754,0.065643,-0.068104,0.013688,0.10295,0.020725,-0.015702,0.11863,-0.019927,-0.028317,0.020443,-0.022969,0.1394,-0.12317,-0.0094105,-0.032594,-0.026012,0.041468,-0.15729,-0.00077941,0.028949,0.0033953,-0.098001,0.058011,-0.031688,-0.0028598,0.061219,-0.11843,0.027588,0.043967,-0.058117
"Bin.2.74",0.010287,0.02045,0.0051783,-0.020136,-0.01697,-0.032186,0.025628,0.051876,0.039777,0.021313,0.029262,-0.011621,0.058789,-0.012097,-0.05958,0.003908,-0.10934,-0.090838,0.048881,0.014899,0.1057,-0.054276,-0.02057,0.12295,-0.010356,0.029234,0.089441,-0.051422,0.054075,-0.068697,0.092491,0.046186,0.005296,0.10361,0.040145,0.0065062,0.084939,0.0091365,0.061471,-0.022659,-0.013215,0.021601,0.061707,0.10917,-0.068169,-0.034253,0.068259,0.032083,-0.054363,-0.044595
"Bin.2.70",0.018665,0.04968,0.045478,0.072097,-0.022772,0.012913,0.12289,0.053416,0.026024,0.023534,0.098469,0.022924,0.014153,0.043149,0.036396,0.049769,-0.016589,0.085396,0.0030362,0.039187,-0.021545,-0.10858,0.066021,0.012207,-0.097201,0.10089,-0.066012,-0.057591,0.034318,0.1506,0.011042,0.012284,0.089677,0.087929,0.18764,0.030242,-0.0040065,0.053953,0.031514,-0.086578,-0.0055461,0.11894,-0.07666,-0.043656,-0.073156,-0.049506,-0.14666,0.082764,0.039447,-0.066407
"Bin.2.66",0.027181,0.02974,0.054967,0.070316,-0.037411,0.0066145,0.10953,0.046359,0.042628,0.07044,0.095301,0.020177,-0.05276,0.012994,0.11666,0.015199,-0.16475,0.010983,0.013569,-0.056015,-0.018739,-0.045481,0.046127,-0.020815,-0.0518,0.089364,-0.019144,0.01108,-0.10437,0.082975,0.00077531,0.042923,0.028359,0.11086,-0.048368,-0.10052,0.069261,0.010249,0.072094,0.05861,-0.011902,0.094975,0.14256,-0.075963,0.061444,0.080946,-0.12026,-0.28643,-0.097159,0.029761
