"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
"Bin.2.66",0.0032258,-0.10779,-0.089954,0.027071,-0.12677,0.007382,0.010462,-0.00047646,0.010199,0.028413,0.16587,0.073612,-0.0057225,0.01077,-0.018501,-0.1093,0.012224,-0.033195,-0.028881,0.0040549,-0.012988,-0.11345,-0.004734,-0.018035,0.062088,-0.0075186,0.0056427,-0.030714,0.1067,-0.0065453,-0.07713,0.0037433,-0.078653,-0.17986,0.070081,0.076937,0.021407,-0.079166,-0.022123,0.041741,0.049721,-0.070759,-0.040645,-0.039334,0.061587,-0.15135,-0.072991,-0.23481,-0.070196,-0.036927
"Bin.2.62",0.04018,-0.089291,-0.087502,0.048839,-0.087503,-0.020274,0.055495,0.072897,-0.04461,0.07063,0.077155,-0.090304,0.0057996,-0.011367,0.057985,-0.098955,0.043027,0.0084995,0.030403,-0.22957,-0.045513,-0.13213,0.057829,0.0093049,-0.0088308,0.032382,-0.016097,-0.10197,0.00019703,0.096721,0.043364,0.045042,-0.1109,0.037743,-0.099935,-0.051068,0.18158,0.095273,-0.036123,-0.025773,-0.10647,0.10285,-0.063786,-0.16228,-0.12194,0.062583,-0.047248,0.030532,-0.061493,0.06412
"Bin.2.58",-0.018473,-0.083879,-0.08001,0.058763,-0.043315,-0.051817,0.010169,0.1159,-0.084577,0.075857,0.14763,-0.055907,0.085373,-0.065679,-0.030892,-0.077787,-0.00081045,0.070629,0.0072084,-0.13716,-0.11775,-0.12095,0.054071,-0.093703,0.1703,-0.080449,-0.023677,0.057059,-0.06604,-0.040322,-0.094519,-0.09105,0.082339,0.063926,0.10313,-0.14015,0.027501,-0.053614,0.15853,-0.020294,0.008871,-0.07447,-0.11383,-0.065114,-0.074247,-0.022759,-0.077119,0.021618,-0.022585,-0.00034178
"Bin.2.54",-0.0041199,-0.11652,-0.069144,0.079265,-0.12013,-0.0040571,-0.0011706,0.05033,0.016275,0.006952,0.13971,0.048441,0.050087,0.0015866,0.020533,-0.09524,0.011547,-0.014749,0.047327,0.015992,-0.0059538,-0.065054,-0.017709,-0.0073768,0.041321,-0.11444,0.034208,0.017947,-0.0087277,-0.036157,-0.064868,0.066081,-0.04758,-0.078429,0.082853,0.074854,-0.054527,-0.037184,0.023353,0.10021,-0.076228,-0.070827,0.029659,0.059115,-0.025505,0.050014,0.088028,-0.16023,-0.071984,-0.071316
"Bin.2.50",0.058916,-0.062493,-0.085736,0.10799,-0.15016,0.026359,-0.0056856,0.038088,-0.037688,-0.015679,-0.012175,-0.031609,0.058772,-0.031919,0.13812,-0.054754,0.095317,0.075395,-0.025898,0.020266,-0.040921,0.0081979,-0.079568,0.045838,-0.043004,-0.05563,0.011386,0.058595,-0.015799,0.043565,-0.011476,0.049886,-0.14005,-0.011568,-0.018811,0.050815,0.013956,0.035894,-0.048358,0.015882,0.00069761,0.046615,0.021961,0.13944,0.041912,0.0096093,0.043811,0.10834,-0.026363,-0.0084411
"Bin.2.46",0.070559,-0.068298,-0.03516,0.065003,-0.15722,-0.016274,0.0063379,0.082017,-0.027489,0.063467,0.0089019,0.0817,-0.01755,0.050649,0.031704,-0.12284,-0.067158,0.0094326,0.011265,-0.16525,-0.010274,0.03571,-0.066841,0.023838,-0.039557,-0.0060569,0.048559,0.042421,-0.012385,-0.028498,0.057456,-0.098311,0.055463,-0.06967,-0.051434,-0.072908,0.069653,-0.0065332,-0.077848,-0.13233,0.015623,0.13286,0.031222,0.058992,-0.024409,-0.083854,-0.051688,0.065462,-0.014254,0.080342
"Bin.2.42",0.092717,-0.03054,0.070242,0.064212,-0.15421,0.060676,0.046763,0.027168,0.031362,-0.01131,-0.063943,-0.013706,-0.066782,0.021311,0.012232,-0.047121,-0.019406,-0.040606,0.0062432,-0.11786,0.0065147,-0.061262,-0.048659,0.040955,0.040077,0.084093,0.045658,0.065477,0.045082,-0.036395,-0.092548,-0.066707,0.15598,-0.067786,0.015081,-0.0848,0.04938,-0.024728,-0.096177,0.0057387,0.068736,0.025997,0.028101,0.057296,0.022665,-0.039039,0.044708,0.0011415,0.034831,0.060506
"Bin.2.38",0.11046,-0.0045854,0.046898,0.084128,-0.11981,0.014177,0.066785,0.061552,0.021991,-0.032922,-0.069808,-0.074334,-0.031016,-0.010741,-0.050126,-0.017559,-0.0019433,-0.0036693,0.007243,-0.043932,0.025204,-0.060964,0.064708,0.031613,0.080246,0.098025,0.023994,5.8851e-05,-0.027962,0.032092,-0.028246,0.048213,0.0010005,0.095018,0.044501,0.046372,-0.082176,-0.01867,-0.089746,0.063443,0.071455,-0.039769,-0.12863,-0.0076647,-0.033918,-0.056396,0.080782,0.0064788,-0.00070299,-0.014903
"Bin.2.34",-0.0013545,-0.063948,0.12138,0.061844,0.03773,0.10738,0.040657,0.070507,-0.023872,-0.0050186,0.0064683,0.028447,0.26292,-0.045499,-0.024418,-0.034905,0.086601,0.0074325,0.014436,0.0033166,0.0080132,-0.072681,0.13743,-0.12702,-0.067422,-0.051205,-0.11984,-0.11719,-0.023421,0.0056783,0.098505,0.10815,-0.063321,-0.029266,-0.040759,0.02417,-0.055445,-0.0025743,0.044334,0.032919,0.066197,-0.0074548,0.044711,-0.083426,-0.0095716,0.021513,0.048254,0.11161,0.072861,-0.05019
"Bin.2.30",0.092097,0.050635,0.10434,-0.01794,-0.025069,-0.00015744,0.040676,0.084762,-0.093621,0.045136,-0.06889,0.11666,0.087692,-0.031852,0.035296,0.0087085,0.15886,0.0083469,0.0062882,-0.084974,0.032819,0.0331,0.045447,0.070983,0.0032045,0.068535,-0.018184,-0.0058448,-0.14878,0.037097,-0.015587,0.0050691,0.078914,0.073304,0.051976,0.090599,0.039685,0.0040687,0.014149,-0.025393,0.044404,0.022862,0.048032,-0.010464,-0.072903,-0.023629,0.038314,-0.018121,0.037498,-0.011017
"Bin.2.26",0.072835,0.015674,0.14691,-0.025773,0.047335,0.14953,-0.042158,0.070602,-0.038771,0.0049438,-0.04626,0.032021,0.080724,-0.099326,0.072453,0.0040689,0.058345,-0.029432,-0.098372,-0.10158,-0.0057961,0.0040188,0.026519,0.060935,0.054327,0.0074737,0.029284,-0.035066,-0.052187,0.037779,-0.042457,-0.0074884,0.045503,-0.015788,0.016264,-0.081329,0.032521,0.052877,0.04777,-0.042837,0.041275,0.0029507,-0.067803,-0.070561,-0.013137,0.09089,0.02934,-0.02571,-0.012193,-0.0021052
"Bin.2.22",0.11311,0.031429,0.074897,0.036925,-0.064899,-0.039263,0.083362,-0.027871,-0.065653,0.00042228,-0.057247,-0.055123,0.0053511,-0.019191,0.05045,0.039809,0.090529,-0.081207,-0.11035,-0.040033,0.040976,0.05915,0.023216,0.16283,-0.014397,-0.0091004,-0.010886,0.018624,-0.004903,-0.093266,0.02919,-0.097675,0.0079129,-0.047664,-0.048328,0.017131,0.03407,0.044796,0.039975,0.054218,0.053751,0.013527,0.0025353,0.0071891,0.08051,-0.033183,0.023565,-0.040006,0.038177,0.037924
"Bin.2.18",0.026974,-0.022951,-0.087522,0.026054,-0.022626,-0.095398,0.144,-0.019021,-0.11239,0.052421,-0.079209,-0.11115,-0.037985,-0.065889,0.141,-0.061212,0.22003,0.0016603,0.16666,0.041145,-0.13642,0.024594,-0.10085,-0.074522,-0.099175,0.020055,0.10749,-0.058168,0.077654,0.0060457,0.06422,-0.12202,-0.14065,-0.035051,-0.059197,0.0024751,0.19178,0.10851,0.021458,0.027149,-0.0051634,0.041233,0.0059361,-0.077364,-0.029435,0.032642,0.066021,0.060501,0.11477,0.068481
"Bin.2.14",0.10544,0.0067687,0.053556,0.034482,-0.10865,0.04851,0.013966,0.080235,-0.11131,0.034093,-0.049355,-0.00060708,-0.061934,-0.010657,0.063019,-0.10638,0.10011,0.00091144,0.099625,-0.038307,-0.047183,0.087331,-0.048312,-0.059938,0.011936,-0.040938,0.045926,0.029685,-0.05498,-0.00073612,0.12847,0.0013363,0.027736,-0.051518,-0.15396,0.065371,-0.0058836,-0.10206,0.023553,-0.083263,0.008047,-0.0014319,-0.0052257,0.027593,-0.078949,-0.029886,-0.02271,0.013658,-0.044705,-0.019707
"Bin.2.10",0.10567,0.072216,0.011854,0.016611,0.032858,0.12651,-0.053747,0.035345,-0.073092,0.029775,-0.051855,0.050962,0.080209,-0.041104,0.0022189,-0.079889,-0.044524,-0.048141,0.043084,0.00065641,0.045194,-0.028958,0.047619,0.01067,0.050884,0.066903,0.049193,0.013345,-0.059861,0.023784,-0.023415,-0.0090129,-0.0086228,0.14122,0.025797,-0.031861,-0.054893,0.0010289,-0.05771,-0.037178,0.044077,-0.064753,0.059277,-0.014165,0.061206,-0.090204,-0.016682,0.0078393,-0.11082,-0.015245
"Bin.2.06",0.090011,0.052559,-0.10015,0.079664,0.016655,-0.0055779,-0.050069,-0.079425,0.00090718,0.071194,0.026147,0.097407,0.055428,-0.043742,-0.038562,-0.0031409,-0.064194,-0.052832,0.11158,0.054949,0.11172,-0.083548,-0.063863,0.13761,-0.063716,0.086219,-0.0084464,0.099422,0.027488,-0.047306,0.0042407,-0.09002,-0.045807,-0.005869,0.096425,-0.00021397,0.098694,-0.068775,-0.040534,-0.07871,-0.010945,0.016242,-0.038393,-0.10183,0.0056525,-0.077787,0.010714,0.0062224,-0.094206,0.050439
"Bin.2.02",0.10772,0.026016,-0.064907,0.05307,-0.040207,0.10169,-0.027561,-0.083393,-0.020106,0.03443,-0.0038258,-0.0044435,0.051987,0.10995,0.019345,0.031624,-0.057855,-0.080809,0.043946,0.063493,0.1196,0.018611,-0.040396,0.12583,0.138,0.097661,-0.030929,0.094568,0.019149,0.01807,0.073833,-0.011618,0.0099174,-0.0038211,0.058092,-0.087452,-0.059158,-0.012349,0.12276,0.024167,0.052117,0.020428,-0.015688,0.0079991,-0.066792,-0.065783,0.0022787,-0.10316,0.09779,-0.040111
"Bin.1.98",0.10987,0.062437,-0.093674,0.011678,0.0029698,0.063065,-0.024329,-0.093855,0.001501,0.0029605,-0.06776,0.0081849,0.051299,0.019185,0.019406,0.038534,-0.0085906,-0.081481,-0.028681,0.0031583,-0.012227,-0.051861,-0.10273,0.011723,0.058533,0.017374,0.041884,0.0086134,0.038082,-0.014513,-0.10262,-0.057454,-0.0037326,0.096035,-0.016772,-0.049882,-0.1218,-0.01492,0.039869,-0.06687,0.048234,-0.015278,-0.0036989,-0.044117,-0.059866,0.075126,-0.011652,-0.10539,0.070164,0.031146
"Bin.1.94",0.081377,0.046771,0.026716,-0.029534,0.06584,0.13256,-0.043854,0.017409,0.011996,-0.014041,-0.065779,0.022272,0.13547,-0.15933,-0.035096,-0.070992,-0.048574,0.053128,-0.12227,-0.097912,-0.12323,-0.012292,0.019236,0.035741,-0.15746,-0.14267,-0.103,0.13403,0.077759,-0.030752,0.0044949,-0.039169,-0.0032572,-0.032573,0.028445,0.0024899,0.098183,0.089789,0.071165,0.043211,-0.014185,-0.0074387,0.1302,-0.015577,-0.10921,0.075566,0.015584,0.0017556,-0.034833,0.029634
"Bin.1.90",0.095502,0.038318,0.052744,0.010876,-0.036423,0.14925,-0.043117,-0.039256,0.046811,-0.081814,-0.13577,-0.1188,-0.019821,-0.073058,-0.081834,0.013384,-0.083002,-0.017654,-0.0065171,-0.057106,-0.069573,-0.047056,0.012459,-0.084364,-0.048615,-0.016662,-0.029593,0.0031202,0.063448,0.034652,0.003739,0.031014,0.024414,-0.0182,0.052933,-0.015674,-0.043342,0.035767,-0.021096,-0.020545,-0.060296,0.046871,0.035136,0.069835,-0.060336,0.021008,0.096357,0.083262,-0.035739,0.016828
"Bin.1.86",0.08833,0.089998,-0.093973,-0.017662,0.0036101,0.038358,0.0035478,-0.087522,-0.04824,-0.016233,-0.052506,-0.00094134,0.092371,-0.047894,-0.0057496,-0.0072531,0.066244,-0.020139,0.028859,0.032279,-0.068793,-0.10055,-0.06098,-0.07385,0.010202,0.062899,0.042852,-0.14575,0.021512,-0.09733,-0.0314,-0.041987,0.011452,0.0034613,-0.039104,0.068992,-0.08228,-0.039476,-0.0089235,-0.095643,-0.10528,0.032278,-0.086463,0.085801,-0.084087,0.11199,0.049218,0.0097354,-0.019875,-0.033163
"Bin.1.82",0.087292,0.080055,-0.10611,0.036093,0.016118,0.026879,-0.040906,-0.075861,-0.010799,-0.0072415,0.039318,0.0019215,0.12346,-0.06707,-0.030624,0.038732,0.0093347,0.017651,-0.14084,-0.016065,-0.077688,0.015916,-0.019093,0.10228,-0.072872,0.019829,-0.098916,0.0090469,0.045581,-0.080566,-0.016959,-0.034032,-0.11111,-0.002968,-0.057682,0.056632,0.001078,0.023357,0.0054805,-0.032629,-0.058216,-0.0082145,-0.14094,0.078861,0.019031,0.00309,-0.0074255,0.024837,-0.10898,-0.015704
"Bin.1.78",0.092648,0.082262,-0.10055,0.013254,-0.006381,0.01818,-0.080157,-0.060646,-0.0085406,-0.033751,-0.047794,-0.024352,0.086916,-0.071554,0.0060346,-0.027076,0.032979,0.0036799,-0.14148,-0.038299,-0.044936,0.025065,-0.013076,0.011151,-0.09255,-0.006593,-0.0054509,-0.071462,0.041973,0.057272,-0.084276,0.045693,-0.13189,-0.039362,-0.04749,0.042178,-0.0017321,-0.035772,0.057214,0.014853,-0.047261,0.057986,-0.039012,0.11878,-0.027924,-0.046377,-0.043963,-0.027764,0.036897,0.043956
"Bin.1.74",0.096182,0.088567,-0.069387,-0.011373,-0.043805,0.011721,-0.064726,-0.011027,-0.096172,-0.013801,-0.047373,0.036702,0.01174,0.024781,-0.1277,-0.026245,0.0029657,0.027828,0.056092,-0.045771,-0.086075,0.091021,-0.017381,-0.061703,-0.037597,-0.026907,-0.0080523,-0.01241,-0.015924,0.087927,0.038714,0.034727,0.05106,0.017029,0.10847,0.017525,-0.013746,-0.039372,0.05977,-0.11041,-0.089964,0.082612,0.00029025,0.13775,-0.060457,-0.048417,-0.011479,0.028111,-0.0020755,0.00059594
"Bin.1.70",0.093961,0.10546,-0.075096,-0.026261,0.0037389,0.025699,-0.02885,-0.033225,-0.078593,-0.019862,-0.050816,0.041064,0.016229,0.033745,-0.11037,-0.0010095,0.026293,0.0071826,0.046143,-0.0062659,-0.0078189,0.046769,0.01892,-0.034052,-0.036327,0.026342,-0.034771,-0.033596,0.032709,0.044943,-0.019503,0.039562,-0.0085398,-0.032842,0.055047,0.032898,-0.04129,-0.015069,0.085158,-0.04835,-0.027232,0.038008,0.0023346,0.080598,0.0063674,-0.010661,0.012054,0.086712,0.025131,-0.033487
"Bin.1.66",0.10381,0.089969,-0.057544,0.029273,0.0029634,0.042977,-0.0098062,-0.021014,-0.024921,-0.07799,-0.099619,-0.055235,-0.025944,0.032265,-0.0085129,0.0088287,0.058192,-0.015724,-0.08051,0.01165,-0.047651,0.06246,0.033081,0.037166,-0.04844,0.034576,0.068316,-0.10295,0.033468,0.072018,-0.029047,0.022354,-0.10516,-0.011008,0.013466,0.0059093,-0.046772,-0.010442,0.048192,0.024098,-0.086282,-0.10241,-0.059933,-0.062048,-0.0042809,-0.054902,-0.0024653,-0.019819,-0.085113,0.028439
"Bin.1.62",0.10723,0.091097,-0.032832,-0.0055602,-0.02025,0.028923,0.028104,-0.019699,-0.075912,-0.043636,-0.074153,0.015203,-0.025864,0.036179,-0.092852,0.025395,0.031918,-0.032021,-0.094913,-0.037142,-0.0084431,0.062914,0.024074,-0.0061048,-0.010148,0.049302,0.0013884,-0.14903,0.037214,0.010637,-0.092363,0.033772,-0.036764,-0.043798,-0.023133,0.082387,-0.080074,0.018774,0.0091061,0.082987,-0.028807,-0.028626,-0.015133,-0.097663,0.050144,-0.023916,-0.024829,0.0099254,0.016647,-0.023115
"Bin.1.58",0.10785,0.078843,-0.072358,0.0081904,0.0081814,0.015256,0.0019107,-0.033817,-0.090275,-0.038932,-0.001679,-0.024039,0.031873,-0.031752,-0.056372,-0.0042272,0.030077,-0.0080814,-0.19031,-0.044214,-0.07428,0.040409,-0.01457,-0.03113,0.020976,-0.020842,0.018514,-0.083584,0.0021255,0.013256,-0.048823,-0.024479,-0.048001,0.044257,-0.021225,0.09295,-0.081481,0.064317,0.013127,0.086404,-0.0078365,-0.084347,-0.03777,-0.09472,0.01773,-0.077496,-0.046885,0.0025022,0.0035362,-0.037073
"Bin.1.54",0.087398,0.055317,-0.015958,-0.0067088,-0.024557,-0.030382,-0.11013,-0.14181,-0.14857,-0.065685,0.090646,-0.066693,0.07294,0.015697,-0.05513,0.0056321,0.056149,0.078127,-0.14396,-0.078629,-0.0080035,0.040353,0.013921,-0.065972,0.034798,-0.063291,0.0082891,-0.010044,0.051703,0.024578,-0.020804,-0.036592,0.048618,0.036484,-0.022719,0.011484,0.027358,-0.056624,-0.022847,-0.05443,0.033601,0.038467,0.036227,-0.0019195,-0.032304,-0.00097144,-0.016327,-0.064137,0.04731,-0.043188
"Bin.1.50",0.09604,0.078659,0.0014745,0.011176,-0.11002,-0.01745,-0.052853,0.036405,-0.018426,-0.056037,-0.037851,0.036155,0.03873,0.033403,-0.075743,-0.092408,-0.080645,0.095416,-0.0028766,-0.039168,-0.067369,0.046226,-0.0043895,-0.19046,-0.0096451,-0.039823,0.0029738,0.11305,-0.093771,0.01697,-0.04974,-0.016997,-0.01061,0.073609,-0.012062,0.02466,-0.057647,-0.027909,0.031776,0.03956,-0.039956,-0.0019217,-0.0043522,0.016705,-0.060121,-0.087631,-0.088846,0.039287,0.0012186,0.035002
"Bin.1.46",0.098647,0.066711,0.076924,-0.0019509,-0.12899,-0.0025844,-0.038531,0.017118,0.00045783,-0.054662,-0.09946,0.0042863,0.036264,0.055853,-0.033759,0.007015,-0.017187,0.0024642,-0.017071,0.02125,-0.027897,0.043108,0.059629,-0.033965,-0.022013,0.0071978,0.053912,0.081153,-0.029645,0.03511,-0.028547,0.015243,-0.082589,-0.040871,0.10118,0.11201,-0.013602,0.020389,0.052885,0.062097,0.13517,-0.047583,0.0099807,0.028949,-0.098935,-0.077593,-0.096169,0.032848,0.077672,-0.056038
"Bin.1.42",0.096667,0.10509,0.021431,-0.035733,-0.075443,-0.004951,0.011043,-0.0072088,-0.054765,-0.016141,-0.072985,0.042085,0.051823,0.0087902,-0.079856,-0.0083301,0.012366,0.00052056,-0.014749,0.0042657,0.0017015,0.016708,0.04332,0.013115,-0.079427,0.07731,-0.038557,0.040416,0.047376,-0.055312,-0.071619,0.012107,-0.038819,-0.071638,0.0043945,0.083974,0.07482,0.046631,-0.0016,0.12269,0.044464,0.04125,-0.037015,-0.033705,-0.068886,-0.02074,-0.086921,0.016416,0.011904,-0.024139
"Bin.1.38",0.095831,0.075182,-0.034131,0.037808,-0.022845,0.066855,-0.0035704,-0.076454,0.05022,-0.072712,-0.018328,-0.15164,-0.017387,-0.042687,-0.048995,0.096782,0.028426,0.040594,0.037231,-0.034719,-0.081281,-0.062009,0.016151,-0.021826,-0.017899,0.036239,-0.043352,0.085207,0.1132,-0.01388,-0.091423,-0.015409,-0.0052612,0.018886,0.0655,-0.020866,-0.039756,0.032454,-0.10456,0.052358,0.16026,-0.056173,0.13333,0.071909,0.18019,-0.14427,0.10656,0.11123,-0.22555,0.070356
"Bin.1.34",0.10283,0.0070379,0.1264,0.022507,-0.10395,0.0077788,0.038434,-0.067382,0.042385,-0.059534,0.017434,-0.10887,-0.056267,0.05564,0.0058788,-0.0040668,-0.039106,0.030104,-0.024741,0.015654,0.012479,-0.01518,0.045794,-0.026799,-0.0025076,0.02399,-0.017619,0.036279,-0.0083319,-0.021475,0.00078314,-0.009552,0.038151,0.021284,0.042368,0.050945,0.040349,0.032797,0.11317,0.029898,0.0026486,0.0052027,0.023001,-0.024653,0.12499,-0.037514,0.069964,-0.022727,0.11761,-0.058928
"Bin.1.30",0.10222,-0.012225,0.046111,0.058546,-0.054271,0.0084282,0.099792,-0.031704,-0.014047,-0.062817,-0.0072183,-0.2421,-0.040115,-0.030228,0.031307,-0.0067014,-0.050051,-0.022951,-0.075696,0.045862,0.013894,-0.040184,-0.035215,-0.024267,0.055268,-0.072385,0.0085542,0.10651,-0.054108,0.041672,0.0008429,-0.02926,-0.052871,0.043618,0.1469,-0.0217,0.03995,0.060213,-0.04191,0.033038,-0.040735,-0.016792,0.0018032,-0.037803,0.069048,-0.041662,-0.03656,-0.02341,-0.037831,0.036199
"Bin.1.26",0.079751,-0.034801,-0.094431,0.080288,-0.067883,-0.09341,0.068133,0.10573,-0.083212,0.059022,-0.027548,-0.029413,0.10466,-0.06678,-0.032963,-0.062215,-0.0040422,0.039938,-0.10801,0.0052619,0.050353,0.030197,0.049317,0.054172,0.074918,-0.12931,0.045099,0.11317,0.004695,-0.032301,0.032036,0.052346,-0.047414,-0.02239,0.044158,-0.026505,-0.043566,-0.02312,-0.060126,0.00064678,-0.013006,0.041236,0.033122,0.085985,0.086627,0.15046,-0.083769,-0.00068648,0.12844,-0.065643
"Bin.1.22",0.07058,0.0032567,0.018054,0.058907,-0.12533,-0.10898,0.11325,0.044199,0.00095988,0.089011,-0.078062,0.0037981,0.055727,-0.039638,-0.069386,-0.012567,0.097368,0.0012129,-0.17867,-0.10238,0.15538,0.06629,0.14617,0.043935,0.14014,-0.053811,0.037132,-0.01665,-0.029978,-0.015185,0.052446,0.013026,-0.079207,-0.038641,-0.10515,-0.01952,0.13031,0.077067,0.0013237,0.031567,-0.06228,0.062602,0.091078,-0.059437,0.11796,-0.058512,0.012325,-0.041692,-0.034132,-0.040915
"Bin.1.18",0.079612,0.033993,0.10236,0.035317,-0.11828,0.0099326,0.10209,0.017021,0.052547,0.0077555,-0.078389,-0.14072,-0.06607,-0.020691,-0.024133,0.0097276,0.066522,-0.024526,-0.053703,-0.054928,0.10511,-0.052876,0.14423,0.06386,0.025637,0.057004,-0.058178,-0.011443,0.0079502,-0.020759,0.03869,0.091312,0.012353,-0.053246,0.021194,0.012306,0.2067,0.032105,-0.061442,0.0047911,-0.073111,-0.042643,0.068586,0.021745,-0.041449,0.076084,-0.042896,0.073202,-0.066591,-0.023467
"Bin.1.14",0.044926,0.053072,0.071239,0.042662,-0.090304,0.070353,0.063223,-0.0082985,0.11507,-0.11126,-0.072316,-0.24045,-0.084014,0.0074462,0.072253,0.06106,-0.014483,-0.028846,-0.047571,0.036785,-0.037387,-0.057222,0.014592,0.024602,0.11796,-0.028332,0.0054026,0.10724,-0.089181,0.02487,-0.018256,0.030998,0.070265,0.047779,-0.046573,-0.085221,-0.069729,0.099446,-0.08817,-0.038995,-0.092951,-0.18257,-0.031849,-0.022521,-0.0089122,0.0086428,-0.089482,-0.15458,-0.10407,-0.028374
"Bin.1.10",0.050299,0.035094,-0.12888,0.036679,-0.063384,0.017802,-0.031684,0.10353,0.032377,0.02507,0.07621,0.057342,0.15539,-0.027669,0.079412,-0.070614,-0.0094246,-0.037084,-0.054985,-0.0011099,0.080635,-0.12313,-0.15532,0.0031219,0.10328,-0.071757,-0.021356,0.23916,-0.16438,0.049756,-0.11326,0.083897,0.0053045,0.028613,-0.17234,0.079229,-0.014833,0.1088,-8.174e-05,-0.075561,-0.0066943,0.027818,-0.13934,-0.16985,0.2648,0.027989,0.025547,0.077106,0.082631,-0.10496
"Bin.1.06",0.083653,0.091821,-0.052163,-0.0071066,-0.11481,0.051766,0.0013636,0.064098,-0.024323,-0.042308,-0.042121,0.043449,0.013195,0.035091,-0.04657,-0.051618,0.044819,0.015051,0.041276,-0.069658,-0.011605,-0.12786,-0.023009,-0.13979,-0.053261,-0.10556,-0.034734,0.0083655,0.063062,0.0044191,-0.071582,0.034611,0.061852,-0.033816,-0.088038,-0.042427,0.039486,-0.051975,-0.12992,-0.063272,0.041309,0.0020416,-0.019341,-0.081585,0.051502,0.045756,0.023661,-0.048515,-0.016804,0.072833
"Bin.1.02",0.065055,0.12829,-0.027422,-0.065878,-0.012249,-0.020867,0.040775,0.025474,-0.10205,-0.00074457,-0.047132,0.071159,0.018649,0.04409,-0.036367,-0.069342,0.053139,0.021316,0.048932,-0.010637,-0.027368,-0.06578,0.0038727,-0.071116,-0.040671,-0.00099902,-0.016171,0.066285,-0.027455,0.032751,0.052004,-0.017363,0.094597,-0.0043408,-0.018962,-0.0052867,0.063083,0.047366,0.013737,-0.089808,0.010129,0.021549,0.072687,-0.019911,0.063996,0.070889,-0.060622,-0.058477,-0.094585,-0.043195
"Bin.0.98",0.078672,0.12501,-0.029991,-0.039681,-0.016908,-0.016038,0.04282,0.018008,-0.070158,0.028301,-0.041299,0.09696,0.0063004,0.045097,-0.056923,-0.045451,0.069434,0.029927,0.074087,0.012658,0.011757,-0.019441,0.049112,-0.031091,0.0049547,0.02044,0.0033064,0.069275,0.010831,-0.016136,0.02822,0.021514,0.069373,-0.056122,-0.017378,0.0244,-0.025492,0.0083934,0.032737,0.009003,-0.024681,0.022312,0.094149,-0.0058195,-0.012636,-0.014857,-0.024015,-0.025126,0.012099,0.0087252
"Bin.0.94",0.078682,0.13079,-0.029502,-0.035249,0.01778,0.033665,0.047285,-0.010586,-0.03172,0.025236,-0.041691,0.047828,0.014406,0.044595,-0.024363,-0.0091405,0.035941,0.049945,0.075784,0.056725,0.04244,-0.014779,0.063462,0.020965,-0.0018412,0.025781,0.0053292,0.034344,0.038996,-0.0305,0.036389,0.052055,0.013263,-0.076643,0.0079667,-0.00022135,-0.010975,0.010851,0.10415,0.063719,-0.0063803,-0.056473,0.079332,-0.03393,-0.048251,-0.0072376,0.028433,0.018959,-0.037822,0.042011
"Bin.0.90",0.093894,0.10733,-0.061519,-0.013146,0.00094456,0.045548,0.072124,0.020961,-0.04897,0.0058896,-0.040376,0.010006,0.013747,0.044932,-0.034579,0.0028428,0.031988,0.047338,0.045308,0.047356,-0.00064798,0.032957,0.093015,0.0037877,0.02422,-0.018576,0.10537,-0.016101,0.025531,-0.075171,0.016605,0.088752,0.013267,0.019401,0.037187,-0.0033337,-0.0077472,0.042935,0.09625,0.036844,0.028699,-0.20424,0.053253,0.0073669,-0.038198,0.019318,-0.072005,-0.041936,0.049451,-0.01832
"Bin.0.86",0.086848,0.11538,-0.054254,-0.023327,0.026658,0.039762,0.081773,0.020376,-0.045977,0.006968,-0.021683,-0.037299,0.026616,0.034333,0.037406,-0.02933,-0.021474,0.05083,-0.011944,0.08329,0.018215,-0.011395,0.063809,0.015161,0.039645,-0.018652,0.077738,0.025161,0.015637,-0.063841,0.029619,0.028402,-0.015062,-0.028183,-0.011741,-0.079693,-0.0013349,0.084245,0.079842,0.072866,-0.024102,-0.13756,0.046008,-0.045433,-0.044738,-0.012235,-0.13667,-0.036555,0.0027711,0.027678
"Bin.0.82",0.059258,0.13979,-0.045526,-0.06559,0.038468,0.04207,0.028331,-0.013791,-0.063148,-0.01913,-0.03236,0.027974,0.021222,0.020423,0.013218,0.018161,-0.012738,0.023273,0.036767,-0.0095439,-0.002912,-0.055479,0.029709,0.012172,0.026616,0.019323,0.007938,-0.018454,-0.022286,-0.021414,-0.0036391,-0.01385,0.013995,-0.017255,0.001025,-0.12817,-0.025301,0.05341,-0.010431,0.0093746,0.023896,0.018739,0.019751,0.029288,0.029229,0.056588,-0.070906,0.013992,-0.0042033,-0.034345
